,Unnamed: 0_x,bike_station_location,name,main_category_x,address,price,rating,review_count,status,distance_away_x,Unnamed: 0_y,main_category_y,distance_away_y,Unnamed: 0,latitude,longitude,num_of_bikes
291,2300,"45.49334301,-122.6369745",Rocio's,Mexican,2850 SE Gladstone St,$$,4.0,335,Open,52.99423190337279,1147,Cocktail Bar,51,115,45.49334301,-122.6369745,1
292,2303,"45.49334301,-122.6369745",Yoko's Japanese Restaurant,Japanese,2878 SE Gladstone St,$$,4.0,402,Open,73.06115630439211,1149,Sushi Restaurant,77,115,45.49334301,-122.6369745,1
293,2400,"45.52500056,-122.6811048",Deschutes Brewery Portland Public House,Brewpubs,210 NW 11th Ave,$$,4.0,3487,Open,72.90008384970405,1198,Bar,85,120,45.52500056,-122.6811048,0
294,2402,"45.52500056,-122.6811048",Mediterranean Exploration Company,Mediterranean,333 NW 13th Ave,$$,4.5,951,Open,269.3322860192369,1204,Mediterranean Restaurant,264,120,45.52500056,-122.6811048,0
295,2422,"45.51782551,-122.6724963",Lechon,Tapas Bars,113 SW Naito Pkwy,$$$,4.5,1825,Open,411.748820738102,1216,American Restaurant,409,121,45.51782551,-122.6724963,1
296,2423,"45.51782551,-122.6724963",Portland Burger,Burgers,304 SW 2nd Ave,$$,4.5,629,Open,290.3245850284296,1211,Beer Bar,288,121,45.51782551,-122.6724963,1
297,2431,"45.51782551,-122.6724963",Killer Burger,Burgers,510 SW 3rd Ave,$$,4.0,878,Open,276.72706163343463,1210,Bar,245,121,45.51782551,-122.6724963,1
298,2447,"45.51889487,-122.6774061",Killer Burger,Burgers,510 SW 3rd Ave,$$,4.0,878,Open,198.69722454215184,1220,Bar,209,122,45.51889487,-122.6774061,2
299,2460,"45.52269573,-122.6703492",Lechon,Tapas Bars,113 SW Naito Pkwy,$$$,4.5,1825,Open,155.95250801205793,1227,American Restaurant,157,123,45.52269573,-122.6703492,2
300,2468,"45.52269573,-122.6703492",Portland Burger,Burgers,304 SW 2nd Ave,$$,4.5,629,Open,325.2319559767206,1230,Beer Bar,333,123,45.52269573,-122.6703492,2
301,2506,"45.51803412,-122.6755071",Killer Burger,Burgers,510 SW 3rd Ave,$$,4.0,878,Open,173.7632431095976,1250,Bar,155,125,45.51803412,-122.6755071,2
302,2509,"45.51803412,-122.6755071",Portland Burger,Burgers,304 SW 2nd Ave,$$,4.5,629,Open,330.7362995839392,1255,Beer Bar,322,125,45.51803412,-122.6755071,2
303,2521,"45.5211726,-122.6763654",Lechon,Tapas Bars,113 SW Naito Pkwy,$$$,4.5,1825,Open,436.9026044344859,1266,American Restaurant,437,126,45.5211726,-122.6763654,7
304,2531,"45.5211726,-122.6763654",Portland Burger,Burgers,304 SW 2nd Ave,$$,4.5,629,Open,278.024436096203,1259,Beer Bar,269,126,45.5211726,-122.6763654,7
305,2532,"45.5211726,-122.6763654",Killer Burger,Burgers,510 SW 3rd Ave,$$,4.0,878,Open,206.6963596240649,1258,Bar,237,126,45.5211726,-122.6763654,7
306,2560,"45.52247868,-122.6732969",Lechon,Tapas Bars,113 SW Naito Pkwy,$$$,4.5,1825,Open,235.6235878845715,1278,American Restaurant,237,128,45.52247868,-122.6732969,1
307,2566,"45.52247868,-122.6732969",Portland Burger,Burgers,304 SW 2nd Ave,$$,4.5,629,Open,230.84135477860647,1277,Beer Bar,232,128,45.52247868,-122.6732969,1
308,2624,"45.5120668,-122.6536974",Grassa,Italian,1375 SE Hawthorne Blvd,$$,4.0,139,Open,144.9315492673358,1311,Italian Restaurant,149,131,45.5120668,-122.6536974,2
309,2628,"45.5120668,-122.6536974",Pyro Pizza,Pizza,1207 SE Hawthorne Blvd,$,4.5,377,Open,46.26515177641853,1307,Pizzeria,30,131,45.5120668,-122.6536974,2
310,2641,"45.5200329,-122.7061544",Portland Japanese Garden,Botanical Gardens,611 SW Kingston Ave,,4.5,1313,Open,177.24699036855097,1319,Botanical Garden,184,132,45.5200329,-122.7061544,3
311,2645,"45.5200329,-122.7061544",International Rose Test Garden,Botanical Gardens,400 SW Kingston Ave,,4.5,828,Open,91.8467519535482,1318,Park,114,132,45.5200329,-122.7061544,3
312,2668,"45.5041321,-122.5451016",Ez Freezy,Ice Cream & Frozen Yogurt,11904 SE Division St,$,4.0,54,Open,327.70790350144694,1328,Frozen Yogurt Shop,358,133,45.5041321,-122.5451016,0
313,2680,"45.52384,-122.673508",Lechon,Tapas Bars,113 SW Naito Pkwy,$$$,4.5,1825,Open,352.26723987171806,1339,American Restaurant,354,134,45.52384,-122.673508,2
314,2690,"45.52384,-122.673508",Portland Burger,Burgers,304 SW 2nd Ave,$$,4.5,629,Open,383.1029750656103,1340,Beer Bar,384,134,45.52384,-122.673508,2
315,2700,"45.526473,-122.6026943",Tabor Tavern,American (New),5325 E Burnside St,$$,4.0,628,Open,587.1157095719343,1350,Bar,594,135,45.526473,-122.6026943,7
316,2721,"45.5891923,-122.7389314",Big Kahuna's BBQ & Catering,Hawaiian,7123 N Lombard St,$,4.0,125,Open,222.32452464891517,1357,BBQ Joint,212,136,45.5891923,-122.7389314,0
317,2729,"45.5891923,-122.7389314",Leisure Public House,Pubs,8002 N Lombard St,$,4.5,235,Open,723.9666840990405,1364,Bar,722,136,45.5891923,-122.7389314,0
318,2749,"45.5152252,-122.6783454",Murata Restaurant,Japanese,200 SW Market St,$$,4.5,394,Open,390.2341454554484,1373,Sushi Restaurant,354,137,45.5152252,-122.6783454,0
319,2770,"45.5127694,-122.6834745",Murata Restaurant,Japanese,200 SW Market St,$$,4.5,394,Open,395.8512492885594,1386,Sushi Restaurant,405,138,45.5127694,-122.6834745,0
320,2780,"45.5105937,-122.6854322",Duck House Chinese Restaurant,Chinese,1968 SW 5th Ave,$$,4.0,999,Open,268.0023111935861,1389,Chinese Restaurant,257,139,45.5105937,-122.6854322,1
321,2790,"45.5105937,-122.6854322",Murata Restaurant,Japanese,200 SW Market St,$$,4.5,394,Open,545.4502588212389,1394,Sushi Restaurant,572,139,45.5105937,-122.6854322,1
322,2803,"45.5229692,-122.6790213",Deschutes Brewery Portland Public House,Brewpubs,210 NW 11th Ave,$$,4.0,3487,Open,288.858636902434,1405,Bar,289,140,45.5229692,-122.6790213,4
323,2848,"45.5664147,-122.6607857",Breakside Brewery,Gastropubs,820 NE Dekum St,$$,4.0,695,Open,641.8548941976254,1425,Bar,660,142,45.5664147,-122.6607857,3
324,2858,"45.5664147,-122.6607857",Popeyes Louisiana Kitchen,Fast Food,5949 NE M L King Blvd,$,3.5,66,Open,90.64284543251974,1418,American Restaurant,87,142,45.5664147,-122.6607857,3
325,2861,"45.5696768,-122.6820685",Nite Hawk Cafe & Lounge,Bars,6423 N Interstate Ave,$$,3.5,163,Open,45.16576465979137,1429,Cocktail Bar,39,143,45.5696768,-122.6820685,2
326,2866,"45.5696768,-122.6820685",El Burrito Azteca,Mexican,1942 N Rosa Parks Way,$,4.0,317,Open,398.53729188659815,1430,Latin American Restaurant,399,143,45.5696768,-122.6820685,2
327,2881,"45.5717805,-122.6564844",Firehouse Restaurant,Pizza,711 NE Dekum St,$$,4.0,475,Open,78.34687640104836,1439,Pizzeria,65,144,45.5717805,-122.6564844,3
328,2883,"45.5717805,-122.6564844",Breakside Brewery,Gastropubs,820 NE Dekum St,$$,4.0,695,Open,45.94347826332388,1437,Bar,25,144,45.5717805,-122.6564844,3
329,2886,"45.5717805,-122.6564844",Tamale Boy,Mexican,1764 NE Dekum St,$,4.5,476,Open,735.7936060780328,1446,Tex-Mex Restaurant,742,144,45.5717805,-122.6564844,3
330,2888,"45.5717805,-122.6564844",P's & Q's Market,Delis,1301 NE Dekum St,$$,4.0,194,Open,388.9747751295291,1441,Grocery Store,379,144,45.5717805,-122.6564844,3
331,2899,"45.5717805,-122.6564844",Tough Luck,Cocktail Bars,1771 NE Dekum St,$$,4.0,99,Open,736.8168608465886,1445,Cocktail Bar,743,144,45.5717805,-122.6564844,3
332,2903,"45.5517567,-122.5398468",Burgerville,Burgers,4229 NE 122nd Ave,$,3.0,70,Open,228.01349523322725,1447,Burger Joint,227,145,45.5517567,-122.5398468,4
333,2907,"45.5517567,-122.5398468",Round Table Pizza,Pizza,4141 NE 122nd Ave,$$,2.5,91,Open,213.7403725206725,1450,Pizzeria,209,145,45.5517567,-122.5398468,4
334,2918,"45.5517567,-122.5398468",7-Eleven,Convenience Stores,4250 NE 122nd Ave,$,2.5,8,Open,309.935394131123,1449,Convenience Store,309,145,45.5517567,-122.5398468,4
335,2935,"45.5627673,-122.6598278",The Bye and Bye,Vegan,1011 NE Alberta St,$$,4.0,925,Open,524.0085895791423,1458,Speakeasy,530,146,45.5627673,-122.6598278,1
336,2940,"45.5590714,-122.646602",Petite Provence,Bakeries,1824 NE Alberta St,$$,4.5,1415,Open,35.63700484756629,1467,Bakery,34,147,45.5590714,-122.646602,0
337,2943,"45.5590714,-122.646602",Pine State Biscuits,Southern,2204 NE Alberta St,$$,4.5,4088,Open,300.9028945440993,1475,American Restaurant,304,147,45.5590714,-122.646602,0
338,2945,"45.5590714,-122.646602",Bollywood Theater,Indian,2039 NE Alberta St,$$,4.0,1043,Open,199.7452143056048,1472,South Indian Restaurant,202,147,45.5590714,-122.646602,0
339,2954,"45.5590714,-122.646602",Salt & Straw,Ice Cream & Frozen Yogurt,2035 NE Alberta St,$$,4.5,1891,Open,193.29726206076816,1471,Ice Cream Parlor,191,147,45.5590714,-122.646602,0
340,2960,"45.5335216,-122.5582468",Siam Grill,Thai,10355 NE Halsey St,$,4.0,228,Open,182.9741455664339,1477,Thai Restaurant,194,148,45.5335216,-122.5582468,0
341,2969,"45.5335216,-122.5582468",Bradford's Sports Lounge,Sports Bars,10346 NE Halsey St,$$,3.0,50,Open,182.19281713940384,1478,Lounge,177,148,45.5335216,-122.5582468,0
342,2971,"45.5335216,-122.5582468",El Indio,Mexican,11114 NE Halsey St,$$,3.5,275,Open,773.803134545954,1484,Mexican Restaurant,765,148,45.5335216,-122.5582468,0
343,2978,"45.5335216,-122.5582468",Clamity Jae's,American (Traditional),10805 NE Halsey St,$,3.0,67,Open,562.6766904513069,1482,Bar,561,148,45.5335216,-122.5582468,0
344,2980,"45.576983,-122.6819395",Casa Zoraya,Peruvian,841 N Lombard St,$$,4.5,177,Open,485.9416037421227,1492,Peruvian Restaurant,480,149,45.576983,-122.6819395,1
345,2983,"45.576983,-122.6819395",Tiny Bubble Room,Cocktail Bars,2025 N Lombard St,$$,4.0,65,Open,444.23091878188455,1489,Cocktail Bar,438,149,45.576983,-122.6819395,1
346,2984,"45.576983,-122.6819395",Mi Burrito,Mexican,819 N Lombard St,$,4.5,228,Open,516.4825981354334,1491,Fast Food Restaurant,513,149,45.576983,-122.6819395,1
347,3000,"45.5477847,-122.6812779",Pinky's Pizza,Pizza,3990 N Interstate Ave,$$,4.5,279,Open,472.0330478090618,1500,Pizzeria,487,150,45.5477847,-122.6812779,1
348,3004,"45.5477847,-122.6812779",Stormbreaker Brewing,Breweries,832 N Beech St,$$,4.0,421,Open,510.6132086247735,1504,Bar,494,150,45.5477847,-122.6812779,1
349,3022,"45.4950271,-122.6076627",An Xuyen Bakery,Bakeries,5345 SE Foster Rd,$,4.5,516,Open,31.83228575506526,1506,Bakery,27,151,45.4950271,-122.6076627,1
350,3026,"45.4950271,-122.6076627",Nayar Taqueria,Mexican,5919 SE Foster Rd,$$,4.5,328,Open,515.3959762190321,1513,Mexican Restaurant,511,151,45.4950271,-122.6076627,1
351,3028,"45.4950271,-122.6076627",The Egg Carton,Food Stands,5205 SE Foster Rd,$,4.5,165,Open,125.48449275569249,1508,Breakfast Spot,134,151,45.4950271,-122.6076627,1
352,3032,"45.4950271,-122.6076627",Slingshot Lounge,Lounges,5532 SE Center St,$,4.0,280,Open,222.3203784868973,1509,Cocktail Bar,214,151,45.4950271,-122.6076627,1
353,3041,"45.5140185,-122.5642134",Sayler's Old Country Kitchen,Steakhouses,10519 SE Stark St,$$$,4.0,876,Open,914.5823700980606,1525,American Restaurant,896,152,45.5140185,-122.5642134,1
354,3042,"45.5140185,-122.5642134",Elmer's Restaurant,Breakfast & Brunch,9660 SE Stark St,$$,4.0,209,Open,535.3360990612821,1520,Diner,521,152,45.5140185,-122.5642134,1
355,3050,"45.5140185,-122.5642134",Coffee's On,Coffee & Tea,9738 SE Washington St,$,4.0,40,Open,433.5826164150041,1518,Coffee Shop,386,152,45.5140185,-122.5642134,1
356,3059,"45.5140185,-122.5642134",Stark Street Pizza Company,Pizza,9234 SE Stark St,$$,3.5,237,Open,604.9074270678352,1523,Pizzeria,606,152,45.5140185,-122.5642134,1
357,3061,"45.5311,-122.56249",Muchas Gracias Mexican Food,Tacos,1307 NE 102nd Ave,$,3.0,105,Open,295.3560282892983,1530,Mexican Restaurant,294,153,45.5311,-122.56249,0
358,3063,"45.5311,-122.56249",Siam Grill,Thai,10355 NE Halsey St,$,4.0,228,Open,593.997537012829,1534,Thai Restaurant,610,153,45.5311,-122.56249,0
359,3073,"45.5311,-122.56249",Wingstop,Chicken Wings,1307 NE 102nd Ave,,2.5,40,Open,338.24028957515526,1532,Fast Food Restaurant,327,153,45.5311,-122.56249,0
360,3075,"45.5311,-122.56249",Starbucks,Coffee & Tea,1111 NE 102nd Ave,,1.0,2,Open,185.05702226754784,1526,Coffee Shop,184,153,45.5311,-122.56249,0
361,3077,"45.5311,-122.56249",Bradford's Sports Lounge,Sports Bars,10346 NE Halsey St,$$,3.0,50,Open,569.8343160716031,1533,Lounge,567,153,45.5311,-122.56249,0
362,3084,"45.5653576,-122.5887471",Lakeside Bar & Grill,American (Traditional),6233 NE 78th Ct,$$,4.0,74,Open,644.7078506614304,1539,Bar,639,154,45.5653576,-122.5887471,0
363,3086,"45.5653576,-122.5887471",Colwood Golf Center,Golf,7313 NE Columbia Blvd,,3.5,35,Open,193.68767960422636,1536,Golf Course,179,154,45.5653576,-122.5887471,0
364,3094,"45.5653576,-122.5887471",Starbucks,Coffee & Tea,6020 NE Columbia Blvd,$$,3.5,17,Open,969.219691550272,1543,Coffee Shop,971,154,45.5653576,-122.5887471,0
365,3098,"45.5191725,-122.5822778",The Observatory,American (New),8115 SE Stark St,$$,4.5,2278,Open,160.87375193816146,1554,Lounge,168,155,45.5191725,-122.5822778,2
366,3099,"45.5191725,-122.5822778",Redwood,American (Traditional),7915 SE Stark St,$$,4.5,436,Open,21.622198089073223,1546,Cocktail Bar,17,155,45.5191725,-122.5822778,2
367,3102,"45.5191725,-122.5822778",Ya Hala Lebanese Cuisine,Lebanese,8005 SE Stark St,$$,3.5,535,Open,82.31844263791882,1550,Lebanese Restaurant,74,155,45.5191725,-122.5822778,2
368,3109,"45.5191725,-122.5822778",Bipartisan Cafe,Desserts,7901 SE Stark St,$,4.0,371,Open,13.64023056255142,1547,Coffee Shop,6,155,45.5191725,-122.5822778,2
369,3112,"45.5191725,-122.5822778",Roscoe's,Dive Bars,8105 SE Stark St,$$,4.0,364,Open,151.19641423088746,1555,Beer Bar,151,155,45.5191725,-122.5822778,2
370,3116,"45.5191725,-122.5822778",Hungry Heart PDX,Ice Cream & Frozen Yogurt,414 SE 80th Ave,,5.0,32,Open,82.83243977049491,1551,Bakery,80,155,45.5191725,-122.5822778,2
371,3119,"45.584012,-122.6867319",Swift and Union,Burgers,8103 N Denver Ave,$$,4.0,461,Open,251.24741674279184,1563,Burger Joint,242,156,45.584012,-122.6867319,1
372,3120,"45.584012,-122.6867319",Parkside,Pubs,2135 N Willis Blvd,$$,5.0,75,Open,176.36469965307373,1559,Bar,182,156,45.584012,-122.6867319,1
373,3131,"45.584012,-122.6867319",Tiny Bubble Room,Cocktail Bars,2025 N Lombard St,$$,4.0,65,Open,752.498244147772,1565,Cocktail Bar,765,156,45.584012,-122.6867319,1
374,3132,"45.584012,-122.6867319",Paul Bunyan Statue,Landmarks & Historical Buildings,8433 N Interstate Ave,,4.5,47,Open,20.906337604711734,1556,Monument,18,156,45.584012,-122.6867319,1
375,3137,"45.584012,-122.6867319",Kenton Park,Parks,8417 N Brandon Ave,,4.0,10,Open,204.05866164021495,1564,Park,352,156,45.584012,-122.6867319,1
376,3139,"45.5664345,-122.6205956",Santo Domingo Taqueria,Mexican,5447 NE 42nd Ave,$,4.0,161,Open,429.9280848489116,1566,Mexican Restaurant,423,157,45.5664345,-122.6205956,0
377,3144,"45.5664345,-122.6205956",Pizza Jerk,Pizza,5028 NE 42nd Ave,$$,3.5,277,Open,783.399996582056,1571,Pizzeria,787,157,45.5664345,-122.6205956,0
378,3145,"45.5664345,-122.6205956",Ole Frijole,Mexican,4125 NE Killingsworth St,$,4.0,165,Open,378.2015552241264,1568,Mexican Restaurant,392,157,45.5664345,-122.6205956,0
379,3150,"45.5664345,-122.6205956",Miss Zumstein,Coffee & Tea,5027 NE 42nd Ave,$,4.5,114,Open,784.5369076662407,1575,Bakery,776,157,45.5664345,-122.6205956,0
380,3151,"45.5664345,-122.6205956",Dutch Bros Coffee,Coffee & Tea,4721 NE Columbia Blvd,$,4.5,62,Open,750.8242967701924,1569,"Cafe, Coffee, and Tea House",739,157,45.5664345,-122.6205956,0
381,3170,"45.5760937,-122.7290524",Twilight Room,Dive Bars,5242 N Lombard St,$$,3.5,117,Open,805.1112433030597,1581,Dive Bar,812,158,45.5760937,-122.7290524,5
382,3180,"45.53577751,-122.620613",Sizzle Pie,Pizza,4144 NE Sandy Blvd,$,3.5,95,Open,5.818429786201462,1587,Pizzeria,11,159,45.53577751,-122.620613,2
383,3183,"45.53577751,-122.620613",Moon & Sixpence British Pub,Pubs,2014 NE 42nd Ave,$$,4.0,230,Open,187.66076022404764,1592,Lounge,185,159,45.53577751,-122.620613,2
384,3185,"45.53577751,-122.620613",Doe Donuts,Donuts,4110 NE Sandy Blvd,$,4.5,744,Open,69.28091204103598,1588,Donut Shop,75,159,45.53577751,-122.620613,2
385,3200,"45.5103826,-122.6672484",Shalom Y'all Restaurant,Middle Eastern,117 SE Taylor St,$$,4.5,346,Open,590.4775216952071,1602,Israeli Restaurant,582,160,45.5103826,-122.6672484,5
386,3204,"45.5103826,-122.6672484",Dough Zone - Downtown Portland,Dim Sum,1910 S River Dr,$$,4.0,604,Open,474.5210012456005,1601,Dumpling Restaurant,475,160,45.5103826,-122.6672484,5
387,3222,"45.5554316,-122.5890544",Cameo Cafe,Breakfast & Brunch,8111 NE Sandy Blvd,$$,4.0,563,Open,824.5025205153139,1614,Diner,825,161,45.5554316,-122.5890544,3
388,3234,"45.5554316,-122.5890544",Park City Pub,Pubs,8025 NE Sandy Blvd,$,4.0,111,Open,780.9219633964461,1610,Cocktail Bar,788,161,45.5554316,-122.5890544,3
389,3239,"45.5842278,-122.7460359",Cathedral Coffee,Coffee & Tea,7530 N Willamette Blvd,$,4.5,248,Open,25.953344226273018,1616,Bakery,8,162,45.5842278,-122.7460359,4
390,3245,"45.5842278,-122.7460359",Leisure Public House,Pubs,8002 N Lombard St,$,4.5,235,Open,568.7915877660823,1621,Bar,572,162,45.5842278,-122.7460359,4
391,3278,"45.5482433,-122.6409548",Lucca,Italian,3449 NE 24th Ave,$$,4.0,343,Open,44.508550431895685,1638,Pizzeria,33,164,45.5482433,-122.6409548,0
392,3280,"45.5482433,-122.6409548",Guilder,Coffee Roasteries,2393 NE Fremont St,$,4.5,110,Open,40.58953323332913,1636,Coffee Shop,30,164,45.5482433,-122.6409548,0
393,3288,"45.5482433,-122.6409548",Caffe Destino,Coffee & Tea,1339 NE Fremont St,$,4.0,88,Open,857.5024465015589,1645,Café,858,164,45.5482433,-122.6409548,0
394,3303,"45.5130553,-122.6877767",Duck House Chinese Restaurant,Chinese,1968 SW 5th Ave,$$,4.0,999,Open,586.3582231509433,1655,Chinese Restaurant,572,165,45.5130553,-122.6877767,0
395,3347,"45.4994679,-122.6854443",Starbucks,Coffee & Tea,700 SW Campus Dr,$,3.0,20,Open,181.93406015342308,1667,Coffee Shop,184,167,45.4994679,-122.6854443,0
396,3370,"45.5604984,-122.6621038",The Bye and Bye,Vegan,1011 NE Alberta St,$$,4.0,925,Open,552.2249682195351,1678,Speakeasy,551,168,45.5604984,-122.6621038,0
397,3376,"45.5604984,-122.6621038",Radio Room,American (New),1101 NE Alberta St,$$,3.5,777,Open,620.6579622780381,1680,Bar,620,168,45.5604984,-122.6621038,0
398,3400,"45.4902606,-122.5785721",Gyro House Mediterranean Grill,Mediterranean,8140 SE Cora St,$,4.0,365,Open,103.1823731536496,1697,Mediterranean Restaurant,102,170,45.4902606,-122.5785721,0
399,3405,"45.4902606,-122.5785721",Wingstop,Chicken Wings,4124 SE 82nd Ave,$$,3.5,169,Open,279.9215673862799,1702,Fast Food Restaurant,266,170,45.4902606,-122.5785721,0
400,3418,"45.5237418,-122.6703424",Lechon,Tapas Bars,113 SW Naito Pkwy,$$$,4.5,1825,Open,270.90039268853764,1707,American Restaurant,272,171,45.5237418,-122.6703424,3
401,3428,"45.5237418,-122.6703424",Portland Burger,Burgers,304 SW 2nd Ave,$$,4.5,629,Open,422.4899593843337,1710,Beer Bar,429,171,45.5237418,-122.6703424,3
402,3442,"45.5739428,-122.7203393",East Side Delicatessen,Delis,4823 N Lombard St,$,4.0,247,Open,765.5125837042671,1724,Deli,752,172,45.5739428,-122.7203393,1
403,3459,"45.5420646,-122.6308254",Gado Gado,Indonesian,1801 NE Cesar E Chavez Blvd,$$,4.0,260,Open,905.5390089960506,1733,Chinese Restaurant,908,173,45.5420646,-122.6308254,5
404,3466,"45.5420646,-122.6308254",Nicholas Restaurant,Mediterranean,3223 NE Broadway St,$$,4.0,482,Open,759.2280633362475,1728,American Restaurant,778,173,45.5420646,-122.6308254,5
405,3484,"45.5699526,-122.695712",El Burrito Azteca,Mexican,1942 N Rosa Parks Way,$,4.0,317,Open,663.9857016012975,1742,Latin American Restaurant,661,174,45.5699526,-122.695712,2
406,3488,"45.5699526,-122.695712",Madrona Hill Cafe,Bakeries,5937 N Greeley Ave,$,4.5,65,Open,409.8852818341035,1739,Bakery,410,174,45.5699526,-122.695712,2
407,3498,"45.5225034,-122.557861",Sayler's Old Country Kitchen,Steakhouses,10519 SE Stark St,$$$,4.0,876,Open,404.64270701555137,1748,American Restaurant,417,175,45.5225034,-122.557861,1
408,3502,"45.5225034,-122.557861",Elmer's Restaurant,Breakfast & Brunch,9660 SE Stark St,$$,4.0,209,Open,603.2997193294233,1751,Diner,616,175,45.5225034,-122.557861,1
409,3510,"45.5225034,-122.557861",Heavenly Donuts,Donuts,504 NE 102nd Ave,$,3.5,124,Open,454.2839433860954,1750,Bagel Shop,457,175,45.5225034,-122.557861,1
410,3520,"45.5464321,-122.5933109",Pizzeria Otto,Pizza,6708 NE Sandy Blvd,$$,4.0,373,Open,85.36267851823845,1756,Pizzeria,69,176,45.5464321,-122.5933109,1
411,3524,"45.5464321,-122.5933109",Ohana Hawaiian Cafe,Hawaiian,6320 NE Sandy Blvd,$$,4.0,365,Open,416.3679602888474,1760,Hawaiian Restaurant,416,176,45.5464321,-122.5933109,1
412,3526,"45.5464321,-122.5933109",Pho Corner,Vietnamese,6120 NE Sandy Blvd,$$,4.0,210,Open,564.9142160774987,1765,Vietnamese Restaurant,571,176,45.5464321,-122.5933109,1
413,3538,"45.5590435,-122.6340066",Urdaneta,Tapas/Small Plates,3033 NE Alberta St,$$$,4.5,342,Open,17.066614342434303,1766,Tapas Restaurant,13,177,45.5590435,-122.6340066,0
414,3542,"45.5590435,-122.6340066",Dame,Wine Bars,2930 NE Killingsworth St,$$$,4.5,187,Open,400.28039939454817,1773,Wine Bar,408,177,45.5590435,-122.6340066,0
415,3561,"45.5372206,-122.6875394",Dockside Saloon & Restaurant,Dive Bars,2047 NW Front Ave,$$,4.0,159,Open,89.71898936253042,1777,Dive Bar,111,178,45.5372206,-122.6875394,1
416,3563,"45.5372206,-122.6875394",Please Louise,Pizza,1505 NW 21st Ave,$$,4.5,207,Open,706.6175555240172,1780,Bar,705,178,45.5372206,-122.6875394,1
417,3580,"45.5114539,-122.6856399",Duck House Chinese Restaurant,Chinese,1968 SW 5th Ave,$$,4.0,999,Open,342.5873059120245,1790,Chinese Restaurant,329,179,45.5114539,-122.6856399,1
418,3588,"45.5114539,-122.6856399",Murata Restaurant,Japanese,200 SW Market St,$$,4.5,394,Open,547.8374564019248,1795,Sushi Restaurant,569,179,45.5114539,-122.6856399,1
419,3600,"45.5840852,-122.7194481",Chef Zhao,Asian Fusion,4828 N Lombard St,$$,4.0,207,Open,408.42497599345415,1799,Chinese Restaurant,402,180,45.5840852,-122.7194481,0
420,3603,"45.5840852,-122.7194481",East Side Delicatessen,Delis,4823 N Lombard St,$,4.0,247,Open,377.45845484874445,1798,Deli,386,180,45.5840852,-122.7194481,0
421,3606,"45.5840852,-122.7194481",Drunken Noodle,Thai,5907 N Lombard St,$$,4.0,276,Open,699.085755272548,1804,Thai Restaurant,699,180,45.5840852,-122.7194481,0
422,3609,"45.5840852,-122.7194481",Twilight Room,Dive Bars,5242 N Lombard St,$$,3.5,117,Open,357.3991374854392,1797,Dive Bar,349,180,45.5840852,-122.7194481,0
423,3619,"45.5268753,-122.5377007",Pig-N-Pancake,Breakfast & Brunch,12110 NE Glisan St,$$,3.5,153,Open,143.68747038272733,1807,Diner,148,181,45.5268753,-122.5377007,0
424,3621,"45.5268753,-122.5377007",La Isla Bonita,Mexican,302 NE 122nd Ave,$$,3.5,94,Open,256.81067078852004,1809,Chinese Restaurant,244,181,45.5268753,-122.5377007,0
425,3628,"45.5268753,-122.5377007",Cleary's Restaurant & Spirits,Seafood,12429 NE Glisan St,$$,3.0,23,Open,175.42764542474148,1810,Lounge,176,181,45.5268753,-122.5377007,0
426,3637,"45.5268753,-122.5377007",KFC,Fast Food,12124 NE Glisan St,$,2.0,36,Open,104.9288905668207,1811,Fast Food Restaurant,100,181,45.5268753,-122.5377007,0
427,3638,"45.4863971,-122.5889343",Portland Mercado,Mexican,7238 SE Foster Rd,$$,4.5,179,Open,64.6804348131427,1816,Mexican Restaurant,28,182,45.4863971,-122.5889343,10
428,3648,"45.4863971,-122.5889343",Off The Griddle,Vegan,6526 SE Foster Rd,$$,4.5,941,Open,565.8484833056385,1821,Burger Joint,561,182,45.4863971,-122.5889343,10
429,3679,"45.5445104,-122.5799572",Mekong Bistro,Cambodian,8200 NE Siskiyou St,$$,4.0,229,Open,113.5993898922767,1834,Cambodian Restaurant,128,184,45.5445104,-122.5799572,1
430,3680,"45.5445104,-122.5799572",Pho Oregon Restaurant,Vietnamese,2518 NE 82nd Ave,$$,4.0,759,Open,468.9924794290325,1837,Vietnamese Restaurant,472,184,45.5445104,-122.5799572,1
431,3681,"45.5445104,-122.5799572",El Burrito Loco,Mexican,3126 NE 82nd Ave,$,4.0,137,Open,122.13278741123824,1833,Mexican Restaurant,128,184,45.5445104,-122.5799572,1
432,3686,"45.5445104,-122.5799572",Cameo Cafe,Breakfast & Brunch,8111 NE Sandy Blvd,$$,4.0,563,Open,863.9690633051675,1842,Diner,864,184,45.5445104,-122.5799572,1
433,3697,"45.5445104,-122.5799572",Park City Pub,Pubs,8025 NE Sandy Blvd,$,4.0,111,Open,838.8545310921822,1840,Cocktail Bar,832,184,45.5445104,-122.5799572,1
434,3700,"45.5901519,-122.7547835",Thai Cottage,Thai,8620 N Lombard St,$$,3.5,256,Open,23.40708061887104,1844,Thai Restaurant,23,185,45.5901519,-122.7547835,0
435,3701,"45.5901519,-122.7547835",Homegrown Smoker,Vegan,8638 N Lombard St,$$,4.5,703,Open,45.674075092870034,1845,BBQ Joint,50,185,45.5901519,-122.7547835,0
436,3718,"45.55862047843104,-122.5638759",Elmer's Restaurant,Breakfast & Brunch,10001 NE Sandy Blvd,$$,4.0,411,Open,388.8465929095522,1855,Diner,373,186,45.55862047843104,-122.5638759,0
