bike_station_location,name,main_category_x,address,price,rating,review_count,status,distance_away_x,main_category_y,latitude,longitude,num_of_bikes
"45.5517567,-122.5398468",Burgerville,Burgers,4229 NE 122nd Ave,$,3.0,70,Open,228.01349523322725,Burger Joint,45.5517567,-122.5398468,9
"45.5517567,-122.5398468",Round Table Pizza,Pizza,4141 NE 122nd Ave,$$,2.5,91,Open,213.7403725206725,Pizzeria,45.5517567,-122.5398468,9
"45.5517567,-122.5398468",7-Eleven,Convenience Stores,4250 NE 122nd Ave,$,2.5,8,Open,309.935394131123,Convenience Store,45.5517567,-122.5398468,9
"45.5627673,-122.6598278",The Bye and Bye,Vegan,1011 NE Alberta St,$$,4.0,925,Open,524.0085895791423,Speakeasy,45.5627673,-122.6598278,2
"45.5590714,-122.646602",Petite Provence,Bakeries,1824 NE Alberta St,$$,4.5,1415,Open,35.63700484756629,Bakery,45.5590714,-122.646602,9
"45.5590714,-122.646602",Pine State Biscuits,Southern,2204 NE Alberta St,$$,4.5,4088,Open,300.9028945440993,American Restaurant,45.5590714,-122.646602,9
"45.5590714,-122.646602",Bollywood Theater,Indian,2039 NE Alberta St,$$,4.0,1043,Open,199.7452143056048,South Indian Restaurant,45.5590714,-122.646602,9
"45.5590714,-122.646602",Salt & Straw,Ice Cream & Frozen Yogurt,2035 NE Alberta St,$$,4.5,1891,Open,193.29726206076816,Ice Cream Parlor,45.5590714,-122.646602,9
"45.5335216,-122.5582468",Siam Grill,Thai,10355 NE Halsey St,$,4.0,228,Open,182.9741455664339,Thai Restaurant,45.5335216,-122.5582468,11
"45.5335216,-122.5582468",Bradford's Sports Lounge,Sports Bars,10346 NE Halsey St,$$,3.0,50,Open,182.19281713940384,Lounge,45.5335216,-122.5582468,11
"45.5335216,-122.5582468",El Indio,Mexican,11114 NE Halsey St,$$,3.5,275,Open,773.803134545954,Mexican Restaurant,45.5335216,-122.5582468,11
"45.5335216,-122.5582468",Clamity Jae's,American (Traditional),10805 NE Halsey St,$,3.0,67,Open,562.6766904513069,Bar,45.5335216,-122.5582468,11
"45.576983,-122.6819395",Casa Zoraya,Peruvian,841 N Lombard St,$$,4.5,177,Open,485.9416037421227,Peruvian Restaurant,45.576983,-122.6819395,5
"45.576983,-122.6819395",Tiny Bubble Room,Cocktail Bars,2025 N Lombard St,$$,4.0,65,Open,444.23091878188455,Cocktail Bar,45.576983,-122.6819395,5
"45.576983,-122.6819395",Mi Burrito,Mexican,819 N Lombard St,$,4.5,228,Open,516.4825981354334,Fast Food Restaurant,45.576983,-122.6819395,5
"45.5477847,-122.6812779",Pinky's Pizza,Pizza,3990 N Interstate Ave,$$,4.5,279,Open,472.0330478090618,Pizzeria,45.5477847,-122.6812779,6
"45.5477847,-122.6812779",Stormbreaker Brewing,Breweries,832 N Beech St,$$,4.0,421,Open,510.6132086247735,Bar,45.5477847,-122.6812779,6
"45.4950271,-122.6076627",An Xuyen Bakery,Bakeries,5345 SE Foster Rd,$,4.5,516,Open,31.83228575506526,Bakery,45.4950271,-122.6076627,3
"45.4950271,-122.6076627",Nayar Taqueria,Mexican,5919 SE Foster Rd,$$,4.5,328,Open,515.3959762190321,Mexican Restaurant,45.4950271,-122.6076627,3
"45.4950271,-122.6076627",The Egg Carton,Food Stands,5205 SE Foster Rd,$,4.5,165,Open,125.48449275569249,Breakfast Spot,45.4950271,-122.6076627,3
"45.4950271,-122.6076627",Slingshot Lounge,Lounges,5532 SE Center St,$,4.0,280,Open,222.3203784868973,Cocktail Bar,45.4950271,-122.6076627,3
"45.5140185,-122.5642134",Sayler's Old Country Kitchen,Steakhouses,10519 SE Stark St,$$$,4.0,876,Open,914.5823700980606,American Restaurant,45.5140185,-122.5642134,5
"45.5140185,-122.5642134",Elmer's Restaurant,Breakfast & Brunch,9660 SE Stark St,$$,4.0,209,Open,535.3360990612821,Diner,45.5140185,-122.5642134,5
"45.5140185,-122.5642134",Coffee's On,Coffee & Tea,9738 SE Washington St,$,4.0,40,Open,433.5826164150041,Coffee Shop,45.5140185,-122.5642134,5
"45.5140185,-122.5642134",Stark Street Pizza Company,Pizza,9234 SE Stark St,$$,3.5,237,Open,604.9074270678352,Pizzeria,45.5140185,-122.5642134,5
"45.5311,-122.56249",Muchas Gracias Mexican Food,Tacos,1307 NE 102nd Ave,$,3.0,105,Open,295.3560282892983,Mexican Restaurant,45.5311,-122.56249,8
"45.5311,-122.56249",Siam Grill,Thai,10355 NE Halsey St,$,4.0,228,Open,593.997537012829,Thai Restaurant,45.5311,-122.56249,8
"45.5311,-122.56249",Wingstop,Chicken Wings,1307 NE 102nd Ave,,2.5,40,Open,338.24028957515526,Fast Food Restaurant,45.5311,-122.56249,8
"45.5311,-122.56249",Starbucks,Coffee & Tea,1111 NE 102nd Ave,,1.0,2,Open,185.05702226754784,Coffee Shop,45.5311,-122.56249,8
"45.5311,-122.56249",Bradford's Sports Lounge,Sports Bars,10346 NE Halsey St,$$,3.0,50,Open,569.8343160716031,Lounge,45.5311,-122.56249,8
"45.5653576,-122.5887471",Lakeside Bar & Grill,American (Traditional),6233 NE 78th Ct,$$,4.0,74,Open,644.7078506614304,Bar,45.5653576,-122.5887471,5
"45.5653576,-122.5887471",Colwood Golf Center,Golf,7313 NE Columbia Blvd,,3.5,35,Open,193.68767960422636,Golf Course,45.5653576,-122.5887471,5
"45.5653576,-122.5887471",Starbucks,Coffee & Tea,6020 NE Columbia Blvd,$$,3.5,17,Open,969.219691550272,Coffee Shop,45.5653576,-122.5887471,5
"45.5191725,-122.5822778",The Observatory,American (New),8115 SE Stark St,$$,4.5,2278,Open,160.87375193816146,Lounge,45.5191725,-122.5822778,6
"45.5191725,-122.5822778",Redwood,American (Traditional),7915 SE Stark St,$$,4.5,436,Open,21.622198089073223,Cocktail Bar,45.5191725,-122.5822778,6
"45.5191725,-122.5822778",Ya Hala Lebanese Cuisine,Lebanese,8005 SE Stark St,$$,3.5,535,Open,82.31844263791882,Lebanese Restaurant,45.5191725,-122.5822778,6
"45.5191725,-122.5822778",Bipartisan Cafe,Desserts,7901 SE Stark St,$,4.0,371,Open,13.64023056255142,Coffee Shop,45.5191725,-122.5822778,6
"45.5191725,-122.5822778",Roscoe's,Dive Bars,8105 SE Stark St,$$,4.0,364,Open,151.19641423088746,Beer Bar,45.5191725,-122.5822778,6
"45.5191725,-122.5822778",Hungry Heart PDX,Ice Cream & Frozen Yogurt,414 SE 80th Ave,,5.0,32,Open,82.83243977049491,Bakery,45.5191725,-122.5822778,6
"45.584012,-122.6867319",Swift and Union,Burgers,8103 N Denver Ave,$$,4.0,461,Open,251.24741674279184,Burger Joint,45.584012,-122.6867319,9
"45.584012,-122.6867319",Parkside,Pubs,2135 N Willis Blvd,$$,5.0,75,Open,176.36469965307373,Bar,45.584012,-122.6867319,9
"45.584012,-122.6867319",Tiny Bubble Room,Cocktail Bars,2025 N Lombard St,$$,4.0,65,Open,752.498244147772,Cocktail Bar,45.584012,-122.6867319,9
"45.584012,-122.6867319",Paul Bunyan Statue,Landmarks & Historical Buildings,8433 N Interstate Ave,,4.5,47,Open,20.906337604711734,Monument,45.584012,-122.6867319,9
"45.584012,-122.6867319",Kenton Park,Parks,8417 N Brandon Ave,,4.0,10,Open,204.05866164021495,Park,45.584012,-122.6867319,9
"45.5664345,-122.6205956",Santo Domingo Taqueria,Mexican,5447 NE 42nd Ave,$,4.0,161,Open,429.9280848489116,Mexican Restaurant,45.5664345,-122.6205956,5
"45.5664345,-122.6205956",Pizza Jerk,Pizza,5028 NE 42nd Ave,$$,3.5,277,Open,783.399996582056,Pizzeria,45.5664345,-122.6205956,5
"45.5664345,-122.6205956",Ole Frijole,Mexican,4125 NE Killingsworth St,$,4.0,165,Open,378.2015552241264,Mexican Restaurant,45.5664345,-122.6205956,5
"45.5664345,-122.6205956",Miss Zumstein,Coffee & Tea,5027 NE 42nd Ave,$,4.5,114,Open,784.5369076662407,Bakery,45.5664345,-122.6205956,5
"45.5664345,-122.6205956",Dutch Bros Coffee,Coffee & Tea,4721 NE Columbia Blvd,$,4.5,62,Open,750.8242967701924,"Cafe, Coffee, and Tea House",45.5664345,-122.6205956,5
"45.5760937,-122.7290524",Twilight Room,Dive Bars,5242 N Lombard St,$$,3.5,117,Open,805.1112433030597,Dive Bar,45.5760937,-122.7290524,5
"45.53577751,-122.620613",Sizzle Pie,Pizza,4144 NE Sandy Blvd,$,3.5,95,Open,5.818429786201462,Pizzeria,45.53577751,-122.620613,12
"45.53577751,-122.620613",Moon & Sixpence British Pub,Pubs,2014 NE 42nd Ave,$$,4.0,230,Open,187.66076022404764,Lounge,45.53577751,-122.620613,12
"45.53577751,-122.620613",Doe Donuts,Donuts,4110 NE Sandy Blvd,$,4.5,744,Open,69.28091204103598,Donut Shop,45.53577751,-122.620613,12
"45.5103826,-122.6672484",Shalom Y'all Restaurant,Middle Eastern,117 SE Taylor St,$$,4.5,346,Open,590.4775216952071,Israeli Restaurant,45.5103826,-122.6672484,7
"45.5103826,-122.6672484",Dough Zone - Downtown Portland,Dim Sum,1910 S River Dr,$$,4.0,604,Open,474.5210012456005,Dumpling Restaurant,45.5103826,-122.6672484,7
"45.5554316,-122.5890544",Cameo Cafe,Breakfast & Brunch,8111 NE Sandy Blvd,$$,4.0,563,Open,824.5025205153139,Diner,45.5554316,-122.5890544,5
"45.5554316,-122.5890544",Park City Pub,Pubs,8025 NE Sandy Blvd,$,4.0,111,Open,780.9219633964461,Cocktail Bar,45.5554316,-122.5890544,5
"45.5842278,-122.7460359",Cathedral Coffee,Coffee & Tea,7530 N Willamette Blvd,$,4.5,248,Open,25.953344226273018,Bakery,45.5842278,-122.7460359,7
"45.5842278,-122.7460359",Leisure Public House,Pubs,8002 N Lombard St,$,4.5,235,Open,568.7915877660823,Bar,45.5842278,-122.7460359,7
"45.5482433,-122.6409548",Lucca,Italian,3449 NE 24th Ave,$$,4.0,343,Open,44.508550431895685,Pizzeria,45.5482433,-122.6409548,5
"45.5482433,-122.6409548",Guilder,Coffee Roasteries,2393 NE Fremont St,$,4.5,110,Open,40.58953323332913,Coffee Shop,45.5482433,-122.6409548,5
"45.5482433,-122.6409548",Caffe Destino,Coffee & Tea,1339 NE Fremont St,$,4.0,88,Open,857.5024465015589,Café,45.5482433,-122.6409548,5
"45.5130553,-122.6877767",Duck House Chinese Restaurant,Chinese,1968 SW 5th Ave,$$,4.0,999,Open,586.3582231509433,Chinese Restaurant,45.5130553,-122.6877767,3
"45.4994679,-122.6854443",Starbucks,Coffee & Tea,700 SW Campus Dr,$,3.0,20,Open,181.93406015342308,Coffee Shop,45.4994679,-122.6854443,9
"45.5604984,-122.6621038",The Bye and Bye,Vegan,1011 NE Alberta St,$$,4.0,925,Open,552.2249682195351,Speakeasy,45.5604984,-122.6621038,3
"45.5604984,-122.6621038",Radio Room,American (New),1101 NE Alberta St,$$,3.5,777,Open,620.6579622780381,Bar,45.5604984,-122.6621038,3
"45.4902606,-122.5785721",Gyro House Mediterranean Grill,Mediterranean,8140 SE Cora St,$,4.0,365,Open,103.1823731536496,Mediterranean Restaurant,45.4902606,-122.5785721,5
"45.4902606,-122.5785721",Wingstop,Chicken Wings,4124 SE 82nd Ave,$$,3.5,169,Open,279.9215673862799,Fast Food Restaurant,45.4902606,-122.5785721,5
"45.5237418,-122.6703424",Lechon,Tapas Bars,113 SW Naito Pkwy,$$$,4.5,1825,Open,270.90039268853764,American Restaurant,45.5237418,-122.6703424,6
"45.5237418,-122.6703424",Portland Burger,Burgers,304 SW 2nd Ave,$$,4.5,629,Open,422.4899593843337,Beer Bar,45.5237418,-122.6703424,6
"45.5739428,-122.7203393",East Side Delicatessen,Delis,4823 N Lombard St,$,4.0,247,Open,765.5125837042671,Deli,45.5739428,-122.7203393,3
"45.5420646,-122.6308254",Gado Gado,Indonesian,1801 NE Cesar E Chavez Blvd,$$,4.0,260,Open,905.5390089960506,Chinese Restaurant,45.5420646,-122.6308254,5
"45.5420646,-122.6308254",Nicholas Restaurant,Mediterranean,3223 NE Broadway St,$$,4.0,482,Open,759.2280633362475,American Restaurant,45.5420646,-122.6308254,5
"45.5699526,-122.695712",El Burrito Azteca,Mexican,1942 N Rosa Parks Way,$,4.0,317,Open,663.9857016012975,Latin American Restaurant,45.5699526,-122.695712,5
"45.5699526,-122.695712",Madrona Hill Cafe,Bakeries,5937 N Greeley Ave,$,4.5,65,Open,409.8852818341035,Bakery,45.5699526,-122.695712,5
"45.5225034,-122.557861",Sayler's Old Country Kitchen,Steakhouses,10519 SE Stark St,$$$,4.0,876,Open,404.64270701555137,American Restaurant,45.5225034,-122.557861,9
"45.5225034,-122.557861",Elmer's Restaurant,Breakfast & Brunch,9660 SE Stark St,$$,4.0,209,Open,603.2997193294233,Diner,45.5225034,-122.557861,9
"45.5225034,-122.557861",Heavenly Donuts,Donuts,504 NE 102nd Ave,$,3.5,124,Open,454.2839433860954,Bagel Shop,45.5225034,-122.557861,9
"45.5464321,-122.5933109",Pizzeria Otto,Pizza,6708 NE Sandy Blvd,$$,4.0,373,Open,85.36267851823845,Pizzeria,45.5464321,-122.5933109,10
"45.5464321,-122.5933109",Ohana Hawaiian Cafe,Hawaiian,6320 NE Sandy Blvd,$$,4.0,365,Open,416.3679602888474,Hawaiian Restaurant,45.5464321,-122.5933109,10
"45.5464321,-122.5933109",Pho Corner,Vietnamese,6120 NE Sandy Blvd,$$,4.0,210,Open,564.9142160774987,Vietnamese Restaurant,45.5464321,-122.5933109,10
"45.5590435,-122.6340066",Urdaneta,Tapas/Small Plates,3033 NE Alberta St,$$$,4.5,342,Open,17.066614342434303,Tapas Restaurant,45.5590435,-122.6340066,5
"45.5590435,-122.6340066",Dame,Wine Bars,2930 NE Killingsworth St,$$$,4.5,187,Open,400.28039939454817,Wine Bar,45.5590435,-122.6340066,5
"45.5372206,-122.6875394",Dockside Saloon & Restaurant,Dive Bars,2047 NW Front Ave,$$,4.0,159,Open,89.71898936253042,Dive Bar,45.5372206,-122.6875394,15
"45.5372206,-122.6875394",Please Louise,Pizza,1505 NW 21st Ave,$$,4.5,207,Open,706.6175555240172,Bar,45.5372206,-122.6875394,15
"45.5114539,-122.6856399",Duck House Chinese Restaurant,Chinese,1968 SW 5th Ave,$$,4.0,999,Open,342.5873059120245,Chinese Restaurant,45.5114539,-122.6856399,4
"45.5114539,-122.6856399",Murata Restaurant,Japanese,200 SW Market St,$$,4.5,394,Open,547.8374564019248,Sushi Restaurant,45.5114539,-122.6856399,4
"45.5840852,-122.7194481",Chef Zhao,Asian Fusion,4828 N Lombard St,$$,4.0,207,Open,408.42497599345415,Chinese Restaurant,45.5840852,-122.7194481,6
"45.5840852,-122.7194481",East Side Delicatessen,Delis,4823 N Lombard St,$,4.0,247,Open,377.45845484874445,Deli,45.5840852,-122.7194481,6
"45.5840852,-122.7194481",Drunken Noodle,Thai,5907 N Lombard St,$$,4.0,276,Open,699.085755272548,Thai Restaurant,45.5840852,-122.7194481,6
"45.5840852,-122.7194481",Twilight Room,Dive Bars,5242 N Lombard St,$$,3.5,117,Open,357.3991374854392,Dive Bar,45.5840852,-122.7194481,6
"45.5268753,-122.5377007",Pig-N-Pancake,Breakfast & Brunch,12110 NE Glisan St,$$,3.5,153,Open,143.68747038272733,Diner,45.5268753,-122.5377007,6
"45.5268753,-122.5377007",La Isla Bonita,Mexican,302 NE 122nd Ave,$$,3.5,94,Open,256.81067078852004,Chinese Restaurant,45.5268753,-122.5377007,6
"45.5268753,-122.5377007",Cleary's Restaurant & Spirits,Seafood,12429 NE Glisan St,$$,3.0,23,Open,175.42764542474148,Lounge,45.5268753,-122.5377007,6
"45.5268753,-122.5377007",KFC,Fast Food,12124 NE Glisan St,$,2.0,36,Open,104.9288905668207,Fast Food Restaurant,45.5268753,-122.5377007,6
"45.4863971,-122.5889343",Portland Mercado,Mexican,7238 SE Foster Rd,$$,4.5,179,Open,64.6804348131427,Mexican Restaurant,45.4863971,-122.5889343,12
"45.4863971,-122.5889343",Off The Griddle,Vegan,6526 SE Foster Rd,$$,4.5,941,Open,565.8484833056385,Burger Joint,45.4863971,-122.5889343,12
"45.5445104,-122.5799572",Mekong Bistro,Cambodian,8200 NE Siskiyou St,$$,4.0,229,Open,113.5993898922767,Cambodian Restaurant,45.5445104,-122.5799572,9
"45.5445104,-122.5799572",Pho Oregon Restaurant,Vietnamese,2518 NE 82nd Ave,$$,4.0,759,Open,468.9924794290325,Vietnamese Restaurant,45.5445104,-122.5799572,9
"45.5445104,-122.5799572",El Burrito Loco,Mexican,3126 NE 82nd Ave,$,4.0,137,Open,122.13278741123824,Mexican Restaurant,45.5445104,-122.5799572,9
"45.5445104,-122.5799572",Cameo Cafe,Breakfast & Brunch,8111 NE Sandy Blvd,$$,4.0,563,Open,863.9690633051675,Diner,45.5445104,-122.5799572,9
"45.5445104,-122.5799572",Park City Pub,Pubs,8025 NE Sandy Blvd,$,4.0,111,Open,838.8545310921822,Cocktail Bar,45.5445104,-122.5799572,9
"45.5901519,-122.7547835",Thai Cottage,Thai,8620 N Lombard St,$$,3.5,256,Open,23.40708061887104,Thai Restaurant,45.5901519,-122.7547835,9
"45.5901519,-122.7547835",Homegrown Smoker,Vegan,8638 N Lombard St,$$,4.5,703,Open,45.674075092870034,BBQ Joint,45.5901519,-122.7547835,9
"45.55862047843104,-122.5638759",Elmer's Restaurant,Breakfast & Brunch,10001 NE Sandy Blvd,$$,4.0,411,Open,388.8465929095522,Diner,45.55862047843104,-122.5638759,8
"45.55862047843104,-122.5638759",Jim Dandy Drive-In,American (Traditional),9626 NE Sandy Blvd,$,3.0,113,Open,54.12236742652362,Burger Joint,45.55862047843104,-122.5638759,8
"45.55862047843104,-122.5638759",Escape Bar & Grill,American (New),9004 NE Sandy Blvd,$$,4.0,112,Open,560.4212456130845,Karaoke Bar,45.55862047843104,-122.5638759,8
"45.55862047843104,-122.5638759",Pho Dalat,Vietnamese,10232 NE Sandy Blvd,$,3.5,193,Open,536.2471160281293,Vietnamese Restaurant,45.55862047843104,-122.5638759,8
"45.55862047843104,-122.5638759",Glass House Tavern,Bars,9710 NE Sandy Blvd,$,3.0,25,Open,105.05278946853652,Bar,45.55862047843104,-122.5638759,8
"45.511907,-122.6294804",Farmhouse Kitchen Thai Cuisine,Thai,3354 SE Hawthorne Blvd,$$,4.5,858,Open,28.03039328200958,Thai Restaurant,45.511907,-122.6294804,12
"45.511907,-122.6294804",The Waffle Window,Breakfast & Brunch,3610 SE Hawthorne Blvd,$$,4.5,1867,Open,235.7839908930198,Fast Food Restaurant,45.511907,-122.6294804,12
"45.4970894,-122.686551",Starbucks,Coffee & Tea,700 SW Campus Dr,$,3.0,20,Open,102.03630413044482,Coffee Shop,45.4970894,-122.686551,6
"45.51184309,-122.68372",Duck House Chinese Restaurant,Chinese,1968 SW 5th Ave,$$,4.0,999,Open,303.3323453429952,Chinese Restaurant,45.51184309,-122.68372,23
"45.51184309,-122.68372",Murata Restaurant,Japanese,200 SW Market St,$$,4.5,394,Open,397.6608700576464,Sushi Restaurant,45.51184309,-122.68372,23
"45.5886277,-122.7157775",East Side Delicatessen,Delis,4823 N Lombard St,$,4.0,247,Open,907.0637431760651,Deli,45.5886277,-122.7157775,9
"45.5886277,-122.7157775",Twilight Room,Dive Bars,5242 N Lombard St,$$,3.5,117,Open,930.4070995601317,Dive Bar,45.5886277,-122.7157775,9
"45.5239729,-122.6932457",RingSide Steakhouse,Steakhouses,2165 W Burnside St,$$$,4.0,1047,Open,204.39870685795145,American Restaurant,45.5239729,-122.6932457,18
"45.5239729,-122.6932457",Elephants Delicatessen,Soup,115 NW 22nd Ave,$$,4.5,842,Open,267.71058340259765,Deli,45.5239729,-122.6932457,18
"45.5239729,-122.6932457",Ken's Artisan Bakery,Bakeries,338 NW 21st Ave,$,4.5,915,Open,177.49661617024415,Bakery,45.5239729,-122.6932457,18
"45.5868448,-122.7591351",Homegrown Smoker,Vegan,8638 N Lombard St,$$,4.5,703,Open,493.6888705652583,BBQ Joint,45.5868448,-122.7591351,9
"45.5868448,-122.7591351",Thai Cottage,Thai,8620 N Lombard St,$$,3.5,256,Open,484.5096386059786,Thai Restaurant,45.5868448,-122.7591351,9
"45.5868448,-122.7591351",The Great North,Coffee & Tea,7373 N Burlington Ave,$,4.5,73,Open,525.4972892754636,Bagel Shop,45.5868448,-122.7591351,9
"45.5338491,-122.5470577",El Indio,Mexican,11114 NE Halsey St,$$,3.5,275,Open,114.40979550696576,Mexican Restaurant,45.5338491,-122.5470577,3
"45.5338491,-122.5470577",Gateway Breakfast House,Breakfast & Brunch,11411 NE Halsey St,$$,4.0,391,Open,213.3577841200945,American Restaurant,45.5338491,-122.5470577,3
"45.5338491,-122.5470577",Siam Grill,Thai,10355 NE Halsey St,$,4.0,228,Open,691.9502697162192,Thai Restaurant,45.5338491,-122.5470577,3
"45.5338491,-122.5470577",Clamity Jae's,American (Traditional),10805 NE Halsey St,$,3.0,67,Open,309.6369126841831,Bar,45.5338491,-122.5470577,3
"45.5338491,-122.5470577",Baskin-Robbins,Ice Cream & Frozen Yogurt,11011 NE Halsey St,$$,3.5,14,Open,187.686619497439,Ice Cream Parlor,45.5338491,-122.5470577,3
"45.5220396,-122.537573",Bridge City Taproom,Sports Bars,620 SE 122nd Ave,$$,4.5,441,Open,456.080234036743,Dining and Drinking,45.5220396,-122.537573,4
"45.5220396,-122.537573",La Isla Bonita,Mexican,302 NE 122nd Ave,$$,3.5,94,Open,283.15781681034514,Chinese Restaurant,45.5220396,-122.537573,4
"45.5220396,-122.537573",Don Pedro Restaurant,Mexican,615 SE 122nd Ave,$,3.0,123,Open,447.3249574419392,Mexican Restaurant,45.5220396,-122.537573,4
"45.5220396,-122.537573",Cleary's Restaurant & Spirits,Seafood,12429 NE Glisan St,$$,3.0,23,Open,566.2919013368524,Lounge,45.5220396,-122.537573,4
"45.5591179,-122.6535114",Tin Shed Garden Cafe,American (New),1438 NE Alberta St,$$,4.5,1965,Open,205.69649985255543,American Restaurant,45.5591179,-122.6535114,5
"45.5591179,-122.6535114",Radio Room,American (New),1101 NE Alberta St,$$,3.5,777,Open,65.94793867446313,Bar,45.5591179,-122.6535114,5
"45.5591179,-122.6535114",Bamboo Sushi,Sushi Bars,1409 NE Alberta St,$$,4.0,272,Open,177.24541134329206,Sushi Restaurant,45.5591179,-122.6535114,5
"45.5591179,-122.6535114",The Bye and Bye,Vegan,1011 NE Alberta St,$$,4.0,925,Open,134.24849058141223,Speakeasy,45.5591179,-122.6535114,5
"45.5591179,-122.6535114",Donnie Vegas,Dive Bars,1203 NE Alberta St,$,4.0,97,Open,9.03094188462741,Night Club,45.5591179,-122.6535114,5
"45.5510308,-122.5814223",Cameo Cafe,Breakfast & Brunch,8111 NE Sandy Blvd,$$,4.0,563,Open,205.15404568211488,Diner,45.5510308,-122.5814223,7
"45.5510308,-122.5814223",Park City Pub,Pubs,8025 NE Sandy Blvd,$,4.0,111,Open,145.0017973800296,Cocktail Bar,45.5510308,-122.5814223,7
"45.5257231,-122.6854375",Mediterranean Exploration Company,Mediterranean,333 NW 13th Ave,$$,4.5,951,Open,77.65993736018596,Mediterranean Restaurant,45.5257231,-122.6854375,10
"45.5257231,-122.6854375",Deschutes Brewery Portland Public House,Brewpubs,210 NW 11th Ave,$$,4.0,3487,Open,303.0812817227762,Bar,45.5257231,-122.6854375,10
"45.5257231,-122.6854375",The Star,Pizza,1309 NW Hoyt St,$$,4.0,350,Open,197.35790632921808,Bar,45.5257231,-122.6854375,10
"45.5257231,-122.6854375",10 Barrel Brewing Portland,Pubs,1411 NW Flanders St,$$,4.0,1103,Open,29.16012438484102,Bar,45.5257231,-122.6854375,10
"45.52556242,-122.6892561",Mediterranean Exploration Company,Mediterranean,333 NW 13th Ave,$$,4.5,951,Open,372.5354526864644,Mediterranean Restaurant,45.52556242,-122.6892561,18
"45.52556242,-122.6892561",10 Barrel Brewing Portland,Pubs,1411 NW Flanders St,$$,4.0,1103,Open,298.84706349641067,Bar,45.52556242,-122.6892561,18
"45.5625479,-122.6848349",Backyard Social,Venues & Event Spaces,1914 N Killingsworth St,$$,4.5,112,Open,153.60767007706465,Beer Garden,45.5625479,-122.6848349,5
"45.5625479,-122.6848349",The Old Gold,Bars,2105 N Killingsworth St,$$,4.0,201,Open,335.06439823989183,Whisky Bar,45.5625479,-122.6848349,5
"45.5625479,-122.6848349",The Stacks Coffeehouse,Coffee & Tea,1831 N Killingsworth St,,4.5,52,Open,116.42240165151183,Coffee Shop,45.5625479,-122.6848349,5
"45.5625479,-122.6848349",Gonzalez Taqueria,Mexican,1540 N Killingsworth St,$,4.5,58,Open,125.61886886622004,Fast Food Restaurant,45.5625479,-122.6848349,5
"45.52871176,-122.674166",Yama Sushi & Sake Bar,Sushi Bars,926 NW 10th Ave,$$,4.0,953,Open,544.9143214098372,Sushi Restaurant,45.52871176,-122.674166,9
"45.5264482,-122.583548",The Observatory,American (New),8115 SE Stark St,$$,4.5,2278,Open,840.0444103798685,Lounge,45.5264482,-122.583548,6
"45.5264482,-122.583548",East Glisan Pizza Lounge,Bars,8001 NE Glisan St,$$,4.5,413,Open,191.1891247923523,Lounge,45.5264482,-122.583548,6
"45.5264482,-122.583548",Redwood,American (Traditional),7915 SE Stark St,$$,4.5,436,Open,805.7245892056854,Cocktail Bar,45.5264482,-122.583548,6
"45.5264482,-122.583548",Bui Natural Tofu,Vietnamese,520 NE 76th Ave,$,4.5,205,Open,78.24237220224083,Chinese Restaurant,45.5264482,-122.583548,6
"45.5264482,-122.583548",Fressen Artisan Bakery,Bakeries,7075 NE Glisan St,$,4.5,139,Open,510.30772874598347,Bakery,45.5264482,-122.583548,6
"45.50509011,-122.57900777",Master Kong,Noodles,8435 SE Division St,$$,4.0,450,Open,249.14075519990823,Chinese Restaurant,45.50509011,-122.57900777,7
"45.50509011,-122.57900777",Pho Kim,Vietnamese,2204 SE 82nd Ave,$$,4.0,238,Open,219.30004707808743,Soup Spot,45.50509011,-122.57900777,7
"45.50509011,-122.57900777",Mojo Crepes,Creperies,8409 SE Division St,$,4.0,251,Open,202.8710840142076,Ice Cream Parlor,45.50509011,-122.57900777,7
"45.50509011,-122.57900777",Pho Van Restaurant,Vietnamese,1919 SE 82nd Ave,$$,3.5,498,Open,468.9097165916078,Vietnamese Restaurant,45.50509011,-122.57900777,7
"45.5935627,-122.7354239",Big Kahuna's BBQ & Catering,Hawaiian,7123 N Lombard St,$,4.0,125,Open,778.2591921221957,BBQ Joint,45.5935627,-122.7354239,9
"45.5190613,-122.5584874",Sayler's Old Country Kitchen,Steakhouses,10519 SE Stark St,$$$,4.0,876,Open,252.4618594921938,American Restaurant,45.5190613,-122.5584874,6
"45.5190613,-122.5584874",Elmer's Restaurant,Breakfast & Brunch,9660 SE Stark St,$$,4.0,209,Open,394.0600917349672,Diner,45.5190613,-122.5584874,6
"45.5337829,-122.5788583",East Glisan Pizza Lounge,Bars,8001 NE Glisan St,$$,4.5,413,Open,819.4241687238132,Lounge,45.5337829,-122.5788583,7
"45.5337829,-122.5788583",Pho Oregon Restaurant,Vietnamese,2518 NE 82nd Ave,$$,4.0,759,Open,735.6762594321647,Vietnamese Restaurant,45.5337829,-122.5788583,7
"45.5337829,-122.5788583",New Happy Fortune Chinese Restaurant,Chinese,2145 NE 82nd Ave,$,3.5,127,Open,484.0742861640279,Chinese Restaurant,45.5337829,-122.5788583,7
"45.5446211,-122.667667",Eem,Cocktail Bars,3808 N Williams Ave,$$,4.5,975,Open,686.6846898821551,Cocktail Bar,45.5446211,-122.667667,8
"45.5446211,-122.667667",Life of Pie Pizza,Pizza,3632 N Williams Ave,$$,4.5,872,Open,538.211238814617,Pizzeria,45.5446211,-122.667667,8
